market,category,currency,marca,descripcion,promocion,precio_producto,precio_promocion,precio_kilo
Dia,perfumeria,ARG,PRIME,Preservativo Prime Superfino 3 Un. ,,"$ 539,49",,179.83UD
Dia,perfumeria,ARG,BONTE,Jabón de Tocador Bonté Everyday Glicerina 120 Gr. ,,"$ 214,27",,1785.58KG
Dia,perfumeria,ARG,CAREFREE,Protectores diarios CAREFREE® Todos los días Compact 80 Un. ,,"$ 865,44",,10.82UD
Dia,perfumeria,ARG,NIVEA,Desodorante antitranspirante femenino Nivea Protect & Care Spray 150 Ml. ,,"$ 599,92",,3999.47LT
Dia,perfumeria,ARG,PRIME,Preservativo Prime Extra Lubricado 3 Un. ,,"$ 539,49",,179.83UD
Dia,perfumeria,ARG,COLGATE,Enjuague bucal Colgate Total 12 Clean Mint 60 Ml. ,,"$ 136,00",,2266.67LT
Dia,perfumeria,ARG,PRIME,PRESERVATIVO WARMING PRIME ,,"$ 539,49",,179.83UD
Dia,perfumeria,ARG,PRIME,PRESERVATIVO TEXTURADO PRIME ,,"$ 539,49",,179.83UD
Dia,perfumeria,ARG,BONTE,Desodorante Bonté Men Dark Power 96 Gr. ,,"$ 351,15",,3657.81KG
Dia,perfumeria,ARG,PANTENE,Acondicionador Pantene Pro V 3 Minute Miracle Bambú 170 Ml. ,,"$ 707,32",,4160.71LT
Dia,perfumeria,ARG,PRIME,PRIME TACHAS ,,"$ 539,49",,106.33UD
Dia,perfumeria,ARG,PALMOLIVE,Jabón Líquido Palmolive® Descanso Floral Doypack 200 Ml. ,,"$ 284,55",,1422.75LT
Dia,perfumeria,ARG,BONTE,Crema para Peinar Bonté 200 Ml. ,,"$ 427,50",,2137.50LT
Dia,perfumeria,ARG,NIVEA,Crema Corporal Nivea Derma Care 200 Ml. ,,"$ 329,00",,1645.00LT
Dia,perfumeria,ARG,BONTE,Toallitas Femeninas Bonté con Alas 16 Ud. ,,"$ 289,00",,18.06UD
Dia,perfumeria,ARG,ALGABO,Jabón Líquido para Manos Algabo Citrus 300 Ml. ,,"$ 109,16",,363.87LT
Dia,perfumeria,ARG,LUX,Jabón en Barra Lux Rosas Francesas 3x125 Gr. ,,"$ 629,48",,1678.61KG
Dia,perfumeria,ARG,NIVEA,Crema facial 5 en 1 NIVEA Cuidado Antiarrugas para todo tipo de piel 100 Ml. ,,"$ 948,39",,9483.90LT
Dia,perfumeria,ARG,BONTE,GEL PARA EL CABELLO  BONTE 350GR ,,"$ 451,91",,1291.17KG
Dia,perfumeria,ARG,BONTE,Protectores Diarios Bonté 80 Ud. ,,"$ 620,00",,7.58UD
Dia,perfumeria,ARG,NIVEA,Desodorante Nivea Silver Protect 150 Ml. ,,"$ 539,00",,3593.33LT
Dia,perfumeria,ARG,NIVEA,Crema corporal hidratante Nivea Milk Nutritiva para piel extra seca en botella 400 Ml. ,,"$ 1.099,59",,2748.98LT
Dia,perfumeria,ARG,NIVEA,Crema facial 5 en 1 NIVEA Cuidado Nutritivo para todo tipo de piel 100 Ml. ,,"$ 636,31",,6363.10LT
Dia,perfumeria,ARG,BONTE,Kit Cepillo con Crema Dental Bonté Everyday ,,"$ 767,70",,767.70UD
Dia,perfumeria,ARG,BONTE,Jabón Líquido Bonté Melón 250 Ml. ,,"$ 400,86",,1603.44LT
Dia,perfumeria,ARG,GILLETTE,Afeitadora Gillette Mach3+ Con Extra Lubricación 1 Un ,,"$ 1.191,88",,1191.88UD
Dia,perfumeria,ARG,PLENITUD,Pañal para Adulto Plenitud M ,,"$ 449,00",,56.13UD
Dia,perfumeria,ARG,NIVEA,Desodorante antitranspirante Nivea Men Invisible B&W Roll On 50 Ml. ,,"$ 328,29",,6565.80LT
Dia,perfumeria,ARG,DIA,Shampoo DIA Nutrición Miel y Almendras 950 Ml. ,,"$ 364,80",,384.00LT
Dia,perfumeria,ARG,REXONA,Desodorante Antitranspirante Rexona MEN en Aerosol 110 Ml. ,,"$ 736,70",,6697.27LT
Dia,perfumeria,ARG,BONTE,Jabón de Tocador Bonté Citric 125 Gr. ,,"$ 423,48",,1080.00KG
Dia,perfumeria,ARG,COLGATE,Cepillo de Dientes Colgate Kids 2 Un. ,,"$ 243,75",,243.75UD
Dia,perfumeria,ARG,REXONA,Alcohol en Aerosol Rexona Sin perfume 125 Ml. ,,"$ 366,95",,2935.60LT
Dia,perfumeria,ARG,BONTE,Tratamiento Bonté Reparador Keratina 5 Ml. ,,"$ 29,39",,5878.00LT
Dia,perfumeria,ARG,BONTE,Toallitas Desmaquillantes Bonté Pieles Sensibles 25 Ud. ,,"$ 369,00",,14.76UD
Dia,perfumeria,ARG,ESTRELLA,Discos Desmaquillantes Estrella 80 Ud. ,,"$ 474,59",,5.93UD
Dia,perfumeria,ARG,REXONA,Desodorante Antitranspirante Rexona Roll-On 50 Ml. ,,"$ 376,11",,7522.20LT
Dia,perfumeria,ARG,BONTE,Jabón de Tocador Bonté Natural Balance 375 Gr. ,,"$ 443,56",,1182.83KG
Dia,perfumeria,ARG,REXONA,Alcohol en Aerosol Rexona Antibacterial 75 Ml. ,,"$ 257,62",,3434.93LT
Dia,perfumeria,ARG,COLGATE,Cepillo de Dientes Colgate Twister Medio 3 Un. ,,"$ 625,15",,208.38UD
Dia,perfumeria,ARG,COLGATE,Enjuague Colgate Plax Fresh Mint 250 Ml. ,,"$ 550,25",,2201.00LT
Dia,perfumeria,ARG,DIA,Shampoo DIA Extra Brillo Manzana 950 Ml. ,,"$ 364,80",,384.00LT
Dia,perfumeria,ARG,DOVE,Super Acondicionador DOVE Factor Nutrición 60 170 Ml. ,,"$ 642,96",,3782.12LT
Dia,perfumeria,ARG,COLGATE,Hilo Dental Colgate Total 12 Fluor y Menta 25 Ml. ,,"$ 436,79",,436.79UD
Dia,perfumeria,ARG,ESTRELLA,Algodón Clásico Estrella 140 Gr. ,,"$ 465,00",,3321.43KG
Dia,perfumeria,ARG,CAREFREE,Protectores diarios CAREFREE® Todos los Dias 100 Un. ,,"$ 1.544,93",,15.45UD
Dia,perfumeria,ARG,BONTE,Toallitas Femeninas Bonté Nocturnas con Alas 8 Ud. ,,"$ 192,00",,24.00UD
Dia,perfumeria,ARG,ALGABO,Jabón Líquido para Manos Algabo Green Tea 300 Ml. ,,"$ 109,16",,363.87LT
Dia,perfumeria,ARG,REXONA,Desodorante Antitranspirante Rexona Clinical Women en aerosol 110 Ml. ,,"$ 736,70",,6697.27LT
Dia,perfumeria,ARG,LUX,Jabón Líquido Luz Jazmín Doypack 220 Ml ,,"$ 314,10",,1427.73LT
Dia,perfumeria,ARG,GILLETTE,Espuma Para Afeitar Gillette Foamy Regular 312 Gr. ,,"$ 421,49",,1350.93KG
Dia,perfumeria,ARG,DOVE,Máscara de Tratamiento DOVE Factor Nutrición 60+ 300 Gr. ,,"$ 735,12",,2450.40KG
Dia,perfumeria,ARG,NOC 10,Pasta Dental Noc 10 Concentrada 70 Gr. ,,"$ 466,48",,6664.00KG
Dia,perfumeria,ARG,IMPULSE,Impulse Desodorante Perfume Aerosol True Love 163 Ml. ,,"$ 313,83",,2092200LT
Dia,perfumeria,ARG,BONTE,Crema Dental Bonté Blanqueadora 90 Gr. ,,"$ 319,07",,3545.22KG
Dia,perfumeria,ARG,TRESEMME,Máscara de Tratamiento TRESemmé Reparación Intra Capilar 300 Ml. ,,"$ 995,10",,3317.00KG
Dia,perfumeria,ARG,NIVEA,Rose Care Crema Hidratante en Gel 50 Ml. ,,"$ 1.750,42",,35008.40LT
Dia,perfumeria,ARG,BONTE,Toallitas Desmaquillantes Bonté Toujours Belle 25 Ud. ,,"$ 691,15",,27.65UD
Dia,perfumeria,ARG,DOVE,Antitranspirante Dove Invisible Dry Roll On 50 Ml. ,,"$ 323,60",,6472.00LT
Dia,perfumeria,ARG,ESTRELLA BABY,Paños Algodón Estrella Baby 40 Ud. ,,"$ 660,35",,16.51UD
Dia,perfumeria,ARG,NIVEA,"Protector Labial Humectante Nivea Med Repair FPS 20 todo tipo de piel 4,8 Gr. ",,"$ 654,34",,654.34UD
Dia,perfumeria,ARG,DIA,Acondicionador DIA Nutrición Miel y Almendras 950 Ml. ,,"$ 364,80",,384.00LT
Dia,perfumeria,ARG,BONTE,Colonia Familiar Bonté Everyday ,,"$ 664,58",,1329.16LT
Dia,perfumeria,ARG,TRESEMME,Crema de Peinar TRESemmé Antifrizz Leave in 200 Ml. ,,"$ 811,57",,4057.85KG
Dia,perfumeria,ARG,DIA,Acondicionador DIA Extra Brillo Manzana 950 Ml. ,,"$ 364,80",,384.00LT
Dia,perfumeria,ARG,DIA,Shampoo DIA Fortalecedor con Ceramidas 950 Ml. ,,"$ 364,80",,384.00LT
Dia,perfumeria,ARG,BONTE,Jabón de Tocador Bonté Classic 125 Gr. ,,"$ 133,00",,1064.00KG
Dia,perfumeria,ARG,ESTRELLA,Algodón Super Estrella 200 Gr. ,,"$ 696,00",,3480.00KG
Dia,perfumeria,ARG,H&S/HEAD&SHOULDER,Acondicionador Head & Shoulders Protección Caída 300 Ml. ,,"$ 863,30",,2877.67LT
Dia,perfumeria,ARG,LUX,Jabón Líquido Lux Rosas Francesas 220 Ml. Repuesto ,,"$ 341,72",,1553.27LT
Dia,perfumeria,ARG,LISTERINE,Enjuague Bucal Listerine Cool Mint 180 Ml. ,,"$ 553,60",,3075.56LT
Dia,perfumeria,ARG,SUAVE,Jabón de Tocador Suave Flores Blancas 90 Gr. ,,"$ 69,00",,766.67KG
Dia,perfumeria,ARG,BONTE,Crema Dental Bonté Doble Fluor 90 Gr. ,,"$ 226,34",,2514.89KG
Dia,perfumeria,ARG,PANTENE,Shampoo Pantene Pro-V Micelar Purifica & Hidrata 400 Ml. ,,"$ 285,89",,714.73LT
Dia,perfumeria,ARG,BONTE,Crema Corporal Bonté 200 Ml. ,,"$ 347,48",,1737.40LT
Dia,perfumeria,ARG,BONTE,Jabón Líquido Bonté Antibacterial Everyday 300 Ml. ,,"$ 346,46",,1154.87LT
Dia,perfumeria,ARG,BONTE,Toallitas Femeninas Bonté Ultradelgadas con Alas Pocket 8 Ud. ,,"$ 314,73",,39.34UD
Dia,perfumeria,ARG,PANTENE,Tratamiento Intensivo Pantene Pro-V Miracles Pelo Mixto 300 Ml. ,,"$ 758,40",,2528.00LT
Dia,perfumeria,ARG,GILLETTE,Espuma de Afeitar Gillette Prestobarba Afeitada Suave 150 Gr. ,,"$ 504,70",,3364.67KG
Dia,perfumeria,ARG,VEET,Crema Depilatoria Corporal Veet Pieles Sensibles con Aloe Vera Y Vitamina E 100 Ml. ,,"$ 965,82",,9658.20LT
Dia,perfumeria,ARG,SIEMPRE LIBRE,Toallas Femeninas Siempre Libre Especial x 8 Un. ,,"$ 259,57",,32.45UD
Dia,perfumeria,ARG,ELVIVE,Tratamiento Capilar Reparador L'Oréal 300 Gr. ,,"$ 1.137,18",,3790.60LT
Dia,perfumeria,ARG,BONTE,Toallitas Femeninas Ultra delgada con alas Pocket 16 Ud. ,,"$ 496,10",,31.01UD
Dia,perfumeria,ARG,LUX,Jabón en Barra Lux Jazmín 125 Gr. ,,"$ 224,92",,1799.36KG
Dia,perfumeria,ARG,ORAL B,Pasta Dental Oral-B 123 Anti Caries Menta Suave 70 Gr. ,,"$ 140,57",,2008.14KG
Dia,perfumeria,ARG,NIVEA,Crema Corporal Nivea Creme 150 Ml. ,,"$ 687,73",,4584.87LT
Dia,perfumeria,ARG,O.B.,Tampones Ob Regular Súper 16 Ud. ,,"$ 258,00",,16.13UD
Dia,perfumeria,ARG,JUNIORSMILE,Crema Dental Juniorsmile Niños 90 Gr. ,,"$ 330,36",,3670.67KG
Dia,perfumeria,ARG,PANTENE,Acondicionador Pantene 3 Minute Miracle Hidratación Extrema 170 Ml. ,,"$ 622,93",,3664.29LT
Dia,perfumeria,ARG,NIVEA,Mist facial refrescante en spray NIVEA Rose Care para todo tipo de piel 150 Ml. ,,"$ 1.717,59",,11450.60LT
Dia,perfumeria,ARG,REXONA,Jabón Líquido Rexona Bamboo Fresh Repuesto 220 Ml. ,,"$ 415,09",,1886.77LT
Dia,perfumeria,ARG,BONTE,Quitaesmalte Express Bonté 30 Ml. ,,"$ 418,01",,13933.67LT
Dia,perfumeria,ARG,KOTEX,Protectores Diarios Kotex Classic Ph 20 Ud. ,,"$ 146,00",,7.30UD
Dia,perfumeria,ARG,SEDAL,Shampoo sedal Crema Balance 340 Ml. ,,"$ 483,29",,1421.44LT
Dia,perfumeria,ARG,PALMOLIVE,Jabón Líquido Palmolive Descanso Floral® 250 Ml. ,,"$ 377,68",,1510.72LT
Dia,perfumeria,ARG,COREGA,Crema Dental Corega sin Sabor 40 Gr. ,,"$ 950,45",,23761.25KG
Dia,perfumeria,ARG,PALMOLIVE,"Jabón Líquido Palmolive Decor Series Flor, Cerezo & Rosa 221 Ml. ",,"$ 445,32",,2015.02LT
Dia,perfumeria,ARG,PANTENE,Acondicionador Pantene Pro-V Hidratación 400 Ml. ,,"$ 350,00",,875.00LT
Dia,perfumeria,ARG,CAREFREE,Protectores Diarios Carefree Tanga 60 Ud. ,,"$ 515,00",,8.58UD
Dia,perfumeria,ARG,CAREFREE,Protectores Diarios Carefree 60 Ud. ,,"$ 582,90",,9.72UD
Dia,perfumeria,ARG,PANTENE,Tratamiento Intensivo Pantene Pro-V Miracles Nutre 300 Ml. ,,"$ 754,84",,2516.13LT
Dia,perfumeria,ARG,TRESEMME,Shampoo Tresemme Liso Keratina 750 Ml. ,,"$ 984,00",,1312.00LT
Dia,perfumeria,ARG,DOVE,Acondicionador Dove Reconstrucción Completa 750 Ml. ,,"$ 1.245,00",,1660.00LT
Dia,perfumeria,ARG,ORAL B,Cepillo Dental Oral-B Indicator 2 Ud. ,,"$ 442,00",,442.00UD
Dia,perfumeria,ARG,BONTE,Coloración en Crema Bonté Rubio 9.0 Extra Claro 160 Gr. ,,"$ 591,76",,591.76UD
Dia,perfumeria,ARG,H&S/HEAD&SHOULDER,Acondicionador Control Caspa Head & Shoulders Manzana Fresh 300 Ml. ,,"$ 817,93",,2726.43LT
Dia,perfumeria,ARG,NIVEA,Toallitas desmaquillantes 3 en 1 NIVEA para piel seca 25 Un. ,,"$ 643,55",,25.74UD
Dia,perfumeria,ARG,GILLETTE,Máquina de Afeitar Desechables Gillette Prestobarba3 Sense Care 2 Un. ,,"$ 557,53",,278.77UD
Dia,perfumeria,ARG,SEDAL,Acondicionador sedal Ceramidas 650 Ml. ,,"$ 585,00",,900.00LT
Dia,perfumeria,ARG,SEDAL,Acondicionador sedal Crema Balance 340 Ml. ,,"$ 483,29",,1421.44LT
Dia,perfumeria,ARG,PLUSBELLE,Jabón de Tocador Plusbelle Nutrición Vita Glicerina 120 Gr. ,,"$ 187,34",,1561.17KG
Dia,perfumeria,ARG,H&S/HEAD&SHOULDER,Dermo Acondicionador Head & Shoulders Purificación Capilar Carbón Activado 150 Ml. ,,"$ 531,41",,3542.73LT
Dia,perfumeria,ARG,BONTE,Coloración en Crema Bonté Negro Azulado 0.11 160 Gr. ,,"$ 591,76",,591.76UD
Dia,perfumeria,ARG,SEDAL,Acondicionador sedal Crema Balance 650 Ml. ,,"$ 585,00",,900.00LT
Dia,perfumeria,ARG,DOVE,Shampoo Dove Reconstrucción Completa 750 Ml. ,,"$ 1.245,00",,1660.00LT
Dia,perfumeria,ARG,PANTENE,Acondicionador Pantene 3 Minute Miracle Fuerza y Reconstrucción 170 Ml. ,,"$ 629,89",,3705.24LT
Dia,perfumeria,ARG,HIND'S,Crema Corporal Hinds Antiage 250 Ml. ,,"$ 749,34",,2997.36LT
Dia,perfumeria,ARG,PANTENE,Acondicionador Pantene 3 Minute Miracle Restauración 170 Ml. ,,"$ 636,98",,3746.94LT
Dia,perfumeria,ARG,TRESEMME,Shampoo Tresemme Regeneración Tresplex 400 Ml. ,,"$ 405,00",,1012.50LT
Dia,perfumeria,ARG,BONTE,Shampoo Bonté Rizos Perfectos 400 Ml. ,,"$ 114,99",,287.48LT
Dia,perfumeria,ARG,MERAKI,Cepillo Dental Bambú Duro Meraki Sustentable 1ud ,,"$ 496,30",,496.30UD
Dia,perfumeria,ARG,MERAKI,Cepillo De Dientes Bambu Kids Meraki Sustentable 1ud ,,"$ 496,30",,496.30UD
Dia,perfumeria,ARG,PANTENE,Shampoo colageno pantene 200ml ,,"$ 909,39",,4546.95LT
Dia,perfumeria,ARG,DOVE,Acondicionador DOVE Reconstrucción Completa Superior 180 Ml. ,,"$ 407,37",,2263.17LT
Dia,perfumeria,ARG,TEATRICAL,Teatrical Agua Micelar Humectante 600 Ml. ,,"$ 713,50",,1189.17LT
Dia,perfumeria,ARG,NEXT AB,Jabón Antibacterial Cremoso Next 270 Gr. 3 Un. ,,"$ 295,00",,1092.59KG
Dia,perfumeria,ARG,NEXT AB,Jabón Antibacterial Cremoso Next 90 Gr. ,,"$ 365,00",,4055.56KG
Dia,perfumeria,ARG,NEXT AB,Jabón Líquido Antibacterial Next 250 Ml. ,,"$ 358,00",,1432.00LT
Dia,perfumeria,ARG,TEATRICAL,Teatrical crema facial Humectante 200 Gr. ,,"$ 658,00",,3290.00KG
Dia,perfumeria,ARG,NIVEA,Bronceador y protector solar NIVEA SUN Protect & Bronze FPS 15 200 Ml. ,,"$ 1.787,00",,8935.00LT
Dia,perfumeria,ARG,PANTENE,Shampoo Pantene Pro-V Miracles Hidratación 400 Ml. ,,"$ 507,00",,1267.50LT
Dia,perfumeria,ARG,DOVE,Acondicionador Dove Ritual Detox Matcha 400 Ml. ,,"$ 906,85",,2267.13LT
Dia,perfumeria,ARG,PANTENE,Shampoo Pantene Fuerza y Reconstrucción 400 Ml. ,,"$ 507,00",,1267.50LT
Dia,perfumeria,ARG,ASEPXIA,GEL CARBON EXFOLIANTE ASEPXIA 120ML ,,"$ 823,68",,6864.00LT
Dia,perfumeria,ARG,BONTE,Desodorante Antitranspirante Bonté Men 90 Gr. ,,"$ 266,00",,2770.83KG
Dia,perfumeria,ARG,MERAKI,Cepillo Dental Bambu Medio Meraki Sustentable 1ud ,,"$ 496,30",,496.30UD
Dia,perfumeria,ARG,VH FABRICS,Barbijo Ecomask Brin Algodón 2 Un. ,,"$ 249,00",,6552.63KG
Dia,perfumeria,ARG,BONTE,Tampones Bonté Medio 20 Ud. ,,"$ 300,00",,15.00UD
Dia,perfumeria,ARG,SEDAL,Shampoo sedal Ceramidas 340 Ml. ,,"$ 443,19",,1303.50LT
Dia,perfumeria,ARG,DOVE,Acondicionador Óleo Nutrición Dove 200 Ml. ,,"$ 479,00",,2395.00LT
Dia,perfumeria,ARG,DOVE,Acondicionador Dove Regeneración Extrema 200 Ml. ,,"$ 479,00",,2395.00LT
Dia,perfumeria,ARG,NIVEA,Body milk rapida absorción nivea 250ml ,,"$ 983,00",,3932.00LT
Dia,limpieza,ARG,DIA,Papel Higiénico DIA Doble Hoja 4 rollos 30 Mts. ,29%,"$ 419,00","$ 587,21",34.92M2
Dia,limpieza,ARG,DIA,Papel Higiénico DIA Simple Hoja 4 Rollos 30 Mts. ,27%,"$ 245,00","$ 335,80",20.42M2
Dia,limpieza,ARG,DIA,ROLLO DE COCINA DIA 200PAÑOS ,26%,"$ 345,00","$ 463,29",345.00UD
Dia,limpieza,ARG,SKIP,Jabón Líquido para Diluir Skip Bio-Enzimas Tecnologia superior en limpieza y cuidado 500 Ml. ,16%,"$ 1.499,00","$ 1.779,00",2998.00LT
Dia,limpieza,ARG,ALA,Jabón Líquido Para Diluir ALA Baja Espuma Ecolavado 500 Ml. ,16%,"$ 1.219,00","$ 1.442,95",2964.20LT
Dia,limpieza,ARG,MAGISTRAL,Detergente Sintético Magistral Ultra Limón Cremoso 500 Ml. ,,"$ 535,80",,1071.60LT
Dia,limpieza,ARG,DIA,Rollo de Cocina DIA 3 Ud. 100 Paños ,,"$ 748,70",,63.56M2
Dia,limpieza,ARG,ODEX,Lavandina Comun Odex 1 Lt. ,,"$ 100,90",,100.90LT
Dia,limpieza,ARG,FUYI,Repelente para Mosquitos Fuyi Aerosol 165 cc ,,"$ 302,50",,1833.33LT
Dia,limpieza,ARG,DOWNY,Suavizante para Ropa Downy Primavera 1 Lt. ,30%,"$ 1.259,00","$ 1.802,89",1259.00LT
Dia,limpieza,ARG,DIA,Limpiador Líquido DIA Floral 900 Ml. ,6%,"$ 169,00","$ 179,87",187.78LT
Dia,limpieza,ARG,CIF,Limpiador CIF Bioactive Antigrasa 450 Ml. ,20%,"$ 173,00","$ 217,25",384.44LT
Dia,limpieza,ARG,DIA,Limpiador Líquido DIA Pino 900 Ml. ,6%,"$ 169,00","$ 179,87",187.78LT
Dia,limpieza,ARG,DOWNY,Suavizante Downy Concentrado Brisa Fresca 1 Lt. ,2do 70%,"$ 1.652,20",,1652.20LT
Dia,limpieza,ARG,CIF,Limpiador para Baño CIF Bioactive Doypack 450 Ml. ,20%,"$ 173,00","$ 217,25",384.44LT
Dia,limpieza,ARG,DIA,Servilletas DIA 70 Ud. ,27%,"$ 149,00","$ 205,37",2.13UD
Dia,limpieza,ARG,RAID,Insecticida Raid Mata Moscas y Mosquitos sin olor 360 Ml. ,,"$ 495,80",,1377.22LT
Dia,limpieza,ARG,DIA,Rollo de Cocina DIA 50 Paños 3 Ud. ,,"$ 403,66",,65.00M2
Dia,limpieza,ARG,DOWNY,Suavizante Downy Concentrado Perfume Collection Admirable 500 Ml. ,2do 70%,"$ 841,75",,1683.50LT
Dia,limpieza,ARG,PROCENEX,Limpiador Líquido Pisos Procenex 2 en 1 Lavanda 900 ml ,25%,"$ 148,45","$ 197,93",219.92LT
Dia,limpieza,ARG,DIA,Papel Higiénico DIA Doble Hoja 4 rollos 50 Mts. ,,"$ 923,00",,46.15M2
Dia,limpieza,ARG,HIGIENOL,Papel Higiénico Higienol Max con Tecnología Panal 80 Mts. 4 Rollos ,,"$ 867,84",,10.85MT
Dia,limpieza,ARG,RAID,Insecticida Raid Repele Mosquitos en Espiral 12 Un. ,,"$ 180,00",,15.00UD
Dia,limpieza,ARG,OFF,Repelente en Aerosol OFF! Family 170 Ml. ,16%,"$ 519,00","$ 617,00",3052.94LT
Dia,limpieza,ARG,DIA,Papel Higiénico DIA Simple Hoja 4 Rollos 80 Mts. ,,"$ 841,23",,26.29M2
Dia,limpieza,ARG,QUERUBIN,Agua Lavandina Odex Común 2 Lt. ,,"$ 180,20",,90.10LT
Dia,limpieza,ARG,CIF,Limpiador CIF Bioactive Vidrios & Multiuso 450 Ml. ,20%,"$ 173,00","$ 217,25",384.44LT
Dia,limpieza,ARG,AYUDIN,Desinfectante en Aerosol Ayudín Expert Original 332 Ml. ,21%,"$ 339,00","$ 427,55",1021.08LT
Dia,limpieza,ARG,TOP WIN,Detergente Top Win Ultra Manzana Doypack 300 Ml. ,,"$ 147,00",,490.00LT
Dia,limpieza,ARG,LYSOFORM,Limpiador Liquido Lysoform Desinfectante Lavanda 900 Ml. ,,"$ 292,90",,325.44LT
Dia,limpieza,ARG,PROCENEX,Limpiador Líquido para Pisos Procenex 2 en 1 Marina 900 Ml. ,25%,"$ 148,45","$ 197,93",219.92LT
Dia,limpieza,ARG,LYSOFORM,Desinfectante Multisuperficies Lysoform 450 Ml. ,,"$ 209,90",,466.44LT
Dia,limpieza,ARG,ECOVITA,Limpiador de Cocina Ecovita doypack 500 Ml. ,25%,"$ 138,00","$ 184,19",276.00LT
Dia,limpieza,ARG,HIGIENOL,Papel Higiénico Higienol Doble Hoja 30 Mts. 4 Rollos ,,"$ 576,54",,48.05MT
Dia,limpieza,ARG,NH3,Limpiador Desengrasante NH3 Concentrado con Amoníaco 900 Ml. ,,"$ 178,10",,197.89LT
Dia,limpieza,ARG,ECOFACTORY,Bolsa de Compras Reutilizable Ecofactory AFA 40X45 1 Un. ,32%,"$ 89,00","$ 130,08",89.00UD
Dia,limpieza,ARG,DIA,Jabón en Pan DIA 200 Gr. ,11%,"$ 129,00","$ 144,57",645.00KG
Dia,limpieza,ARG,WOODY,Suavizante para Ropa Woody Doypack 900 Ml. ,,"$ 225,60",,250.67LT
Dia,limpieza,ARG,AYUDIN,Limpiador Desinfectante Ayudín Marina 900 Ml. ,26%,"$ 229,00","$ 309,00",254.44LT
Dia,limpieza,ARG,AYUDIN,Toallitas Desinfectantes Ayudín Fresco Doy Pack 65 Un. ,,"$ 779,50",,11.99UD
Dia,limpieza,ARG,ECOVITA,Limpiador Desinfectante de Superficies Ecovita botella 900 Ml. ,25%,"$ 205,00","$ 273,65",227.78LT
Dia,limpieza,ARG,CIF,Limpiador Multisuperficies Ultra Brillo CIF Original Recarga Económica 380 Ml. ,20%,"$ 357,00","$ 447,29",939.47LT
Dia,limpieza,ARG,VIRULANA,Esponja Multiondas Mapa Virulana ,,"$ 124,30",,124.30UD
Dia,limpieza,ARG,GLADE,Aromatizante de Ambientes Automático Glade Lavanda y Vainilla Repuesto 175 Gr. ,,"$ 863,50",,3198.15LT
Dia,limpieza,ARG,AYUDIN,Desinfectante Frescura Matinal Ayudin 332 Ml. ,21%,"$ 339,00","$ 427,55",1021.08LT
Dia,limpieza,ARG,BONTE,Esponja de Baño Bonté 1 Un. ,,"$ 164,00",,164.00UD
Dia,limpieza,ARG,DIA,Bolsas de Residuos DIA 30 Ud. ,,"$ 452,30",,15.08UD
Dia,limpieza,ARG,DIA,Jabón Líquido para ropa DIA 1500 Ml. ,11%,"$ 499,00","$ 562,53",332.67LT
Dia,limpieza,ARG,CIF,Limpiador Multisuperficies Ultra Brillo CIF Esencias Cítricas Recarga Económica 380 Ml. ,,"$ 373,00",,981.58LT
Dia,limpieza,ARG,ECOVITA,Jabón Líquido Ecovita baja espuma 800 Ml. ,20%,"$ 377,00","$ 472,00",471.25LT
Dia,limpieza,ARG,RAID,Insecticida Raid Mata Polillas y Larvas en Aerosol 390 cc ,,"$ 298,40",,765.13LT
Dia,limpieza,ARG,GRANBY,Jabón en polvo Granby Plus Matic 800 Gr. ,,"$ 296,35",,370.44KG
Dia,limpieza,ARG,ELITE,Papel Higiénico Elite 4x80 m. Hoja Simple ,,"$ 770,00",,24.06MT
Dia,limpieza,ARG,ELITE,Rollo de cocina Elite 60 Paños x 3 un. ,,"$ 479,50",,59.94M2
Dia,limpieza,ARG,COMFORT,Suavizante Comfort Doypack Essencial x 500 Ml. ,16%,"$ 799,00","$ 948,00",1558.00LT
Dia,limpieza,ARG,PROCENEX,Limpiador Líquido Pisos Procenex Desinfectante Original 900 Ml. ,25%,"$ 148,45","$ 197,93",219.92LT
Dia,limpieza,ARG,DIA,Vela Común DÍA 120 Gr. 4 Ud. ,,"$ 249,40",,2078.33KG
Dia,limpieza,ARG,DOWNY,Suavizante Concentrado para Ropa Downy 400 Ml. ,,"$ 668,04",,1670.10LT
Dia,limpieza,ARG,ECOFACTORY,Bolsa de Compras Ecofactory Diseño Poker 1 Un. ,,"$ 58,90",,58.90UD
Dia,limpieza,ARG,DIA,Lavavajilla Cremoso DIA con Glicerina 750 Ml. ,,"$ 190,70",,254.27LT
Dia,limpieza,ARG,DIA,Repelente de Insectos DIA Crema 200 Gr. ,,"$ 338,90",,1694.50LT
Dia,limpieza,ARG,DIA,JABON LIQUIDO ROPA DP DIA 800ML ,13%,"$ 299,00","$ 344,85",373.75LT
Dia,limpieza,ARG,AYUDIN,Lavandina Clásica Ayudín 2 Lt. ,,"$ 367,33",,183.67LT
Dia,limpieza,ARG,DIA,Limpiador Líquido para vidrios DIA Repuesto 500 Ml. ,14%,"$ 139,00","$ 162,00",278.00LT
Dia,limpieza,ARG,CAMPANITA,Rollos de Cocina Campanita Doble Hoja 200 Paños ,,"$ 448,10",,2.24UD
Dia,limpieza,ARG,DIA,Pañuelos Descartables Pocket 6 Ud. ,14%,"$ 195,00","$ 226,76",32.50UD
